,customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,max,min,median,mean,routine_flg,calc_date,membership_period
2126,TS842808,XXX,C01,M,2017-09-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,2,4.0,3.8,0,2018-08-31,11
2130,PL229628,XXX,C01,F,2017-10-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,2,4.0,3.75,1,2018-07-31,9
2131,OA955088,XXXXXX,C03,M,2017-10-01,2018-08-31 00:00:00,CA1,1,2_야간,6000,2_일반,5,1,2.0,2.8,0,2018-08-31,10
2132,HD333544,XX,C01,M,2017-10-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,1,3.0,3.25,1,2018-07-31,9
2133,HI168292,XX,C03,M,2017-10-01,2018-07-31 00:00:00,CA1,1,2_야간,6000,2_일반,5,2,3.5,3.5,0,2018-07-31,9
2134,PL483945,XXX,C01,M,2017-10-01,2018-10-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,1,4.0,3.4285714285714284,1,2018-10-31,12
2135,PL907455,XXX,C02,F,2017-10-01,2018-10-31 00:00:00,CA1,1,1_주간,7500,2_일반,6,1,4.0,3.7142857142857144,1,2018-10-31,12
2136,OA296415,XXXX,C03,M,2017-10-01,2018-10-31 00:00:00,CA1,1,2_야간,6000,2_일반,5,1,4.0,3.4285714285714284,0,2018-10-31,12
2137,GD462611,XXXX,C02,F,2017-10-01,2018-10-31 00:00:00,CA1,1,1_주간,7500,2_일반,5,2,3.0,3.4285714285714284,1,2018-10-31,12
2138,HI412057,XXXXXX,C01,F,2017-10-01,2018-10-31 00:00:00,CA1,1,0_종일,10500,2_일반,4,1,2.0,2.2857142857142856,0,2018-10-31,12
2139,HI755349,XXXXX,C02,F,2017-10-01,2018-08-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,1,2.0,2.2,0,2018-08-31,10
2142,HD134433,XXXXXX,C01,M,2017-10-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,1,4.0,3.5,0,2018-07-31,9
2143,IK783574,XXXX,C03,M,2017-10-01,2018-07-31 00:00:00,CA1,1,2_야간,6000,2_일반,3,1,3.0,2.5,0,2018-07-31,9
2145,HI061526,XXXXX,C03,M,2017-10-01,2018-07-31 00:00:00,CA1,1,2_야간,6000,2_일반,3,1,2.5,2.25,0,2018-07-31,9
2147,AS157629,XXXX,C03,F,2017-10-01,2018-08-31 00:00:00,CA1,1,2_야간,6000,2_일반,6,2,3.0,3.2,1,2018-08-31,10
2152,GD968549,XXXXX,C01,F,2017-10-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,4,2,4.0,3.3333333333333335,1,2018-09-30,11
2153,IK514038,XXXXX,C03,M,2017-10-01,2018-09-30 00:00:00,CA1,1,2_야간,6000,2_일반,4,1,4.0,3.1666666666666665,1,2018-09-30,11
2158,AS929382,XX,C01,M,2017-10-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,4,1,1.0,1.8333333333333333,0,2018-09-30,11
2159,GD728833,XXXXX,C01,M,2017-10-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,4,2,3.0,3.0,0,2018-07-31,9
2160,TS634630,XXXXX,C01,M,2017-10-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,3,1,2.0,1.8,0,2018-08-31,10
2191,IK601294,XXXX,C02,F,2017-10-01,2018-06-30 00:00:00,CA1,1,1_주간,7500,2_일반,5,2,4.0,3.6666666666666665,0,2018-06-30,8
2192,TS722134,XXX,C01,M,2017-10-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,4,4,4.0,4.0,1,2018-06-30,8
2193,HD294856,XXXX,C03,M,2017-10-01,2018-06-30 00:00:00,CA1,1,2_야간,6000,2_일반,5,1,2.0,2.6666666666666665,0,2018-06-30,8
2194,OA652642,XX,C02,F,2017-10-01,2018-06-30 00:00:00,CA1,1,1_주간,7500,2_일반,6,2,4.0,4.0,1,2018-06-30,8
2195,HD649306,XXXXX,C01,M,2017-10-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,3,2,2.0,2.3333333333333335,0,2018-06-30,8
2200,PL597901,XXXX,C02,F,2017-10-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,6,3,4.5,4.5,1,2018-05-31,7
2201,IK641037,XXXX,C02,F,2017-10-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,2,2,2.0,2.0,0,2018-05-31,7
2203,OA666190,XXXXXX,C02,F,2017-10-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,3,3.5,3.5,0,2018-05-31,7
2204,PL366184,XXX,C03,M,2017-10-01,2018-05-31 00:00:00,CA1,1,2_야간,6000,2_일반,4,1,2.5,2.5,0,2018-05-31,7
2209,GD881679,XXXXX,C03,M,2017-10-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,2,2,2.0,2.0,0,2018-04-30,6
2210,GD600460,XXXX,C03,M,2017-10-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,1,1,1.0,1.0,0,2018-04-30,6
2211,TS018265,XXXX,C01,M,2017-10-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,2,2,2.0,2.0,0,2018-04-30,6
2212,HI142725,XXXX,C01,M,2017-10-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,2,2,2.0,2.0,0,2018-04-30,6
2213,HD561337,XXXXX,C01,M,2017-10-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,2,2,2.0,2.0,0,2018-04-30,6
2214,PL989164,XXXXXX,C03,F,2017-10-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,2,2,2.0,2.0,0,2018-04-30,6
2215,OA948852,XXXXX,C01,F,2017-10-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,4,2,3.0,3.0,1,2018-05-31,7
2217,IK133578,XXXXX,C03,F,2017-10-01,2018-06-30 00:00:00,CA1,1,2_야간,6000,2_일반,3,2,3.0,2.6666666666666665,0,2018-06-30,8
2219,HD725527,XXXXX,C01,M,2017-10-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,7,1,3.5,3.8,1,2019-01-31,15
2220,GD946202,XXXXX,C02,F,2017-10-01,2019-02-28 00:00:00,CA1,1,1_주간,7500,2_일반,7,3,4.0,4.181818181818182,1,2019-02-28,16
2221,GD844529,XXX,C02,F,2017-10-01,2019-01-31 00:00:00,CA1,1,1_주간,7500,2_일반,8,1,4.5,4.1,1,2019-01-31,15
2223,PL356645,XXXXX,C02,F,2017-10-01,2019-01-31 00:00:00,CA1,1,1_주간,7500,2_일반,6,1,3.0,3.6,1,2019-01-31,15
2225,HI394229,XXXXX,C02,F,2017-10-01,2019-02-28 00:00:00,CA1,1,1_주간,7500,2_일반,6,2,4.0,4.181818181818182,1,2019-02-28,16
2226,AS873051,XXXXX,C03,F,2017-10-01,2018-12-31 00:00:00,CA1,1,2_야간,6000,2_일반,6,2,4.0,4.222222222222222,1,2018-12-31,14
2228,TS019328,XXXX,C01,F,2017-11-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,7,1,4.0,3.727272727272727,1,2019-02-28,15
2229,TS932607,XXXXX,C03,M,2017-11-01,2018-06-30 00:00:00,CA1,1,2_야간,6000,2_일반,5,2,3.0,3.3333333333333335,0,2018-06-30,7
2231,HD012845,XXXXX,C02,F,2017-11-01,2018-09-30 00:00:00,CA1,1,1_주간,7500,2_일반,5,2,3.0,3.0,0,2018-09-30,10
2232,AS169823,XX,C01,M,2017-11-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,4,2,3.0,3.0,1,2018-06-30,7
2233,GD868574,XXXX,C03,M,2017-11-01,2018-08-31 00:00:00,CA1,1,2_야간,6000,2_일반,3,1,3.0,2.4,0,2018-08-31,9
2234,OA039044,XXXXX,C01,F,2017-11-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,4,2,3.0,3.0,0,2018-09-30,10
2235,OA571994,XXXXXX,C01,F,2017-11-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,3,1,1.0,1.6666666666666667,0,2018-06-30,7
2236,IK823588,XXXX,C01,F,2017-11-01,2019-03-31 00:00:00,CA1,1,0_종일,10500,2_일반,7,1,4.0,4.166666666666667,1,2019-03-31,16
2237,GD434239,XXXXX,C03,M,2017-11-01,2018-06-30 00:00:00,CA1,1,2_야간,6000,2_일반,4,3,3.0,3.3333333333333335,0,2018-06-30,7
2238,GD536257,XX,C03,M,2017-11-01,2018-06-30 00:00:00,CA1,1,2_야간,6000,2_일반,4,1,2.0,2.3333333333333335,0,2018-06-30,7
2239,TS468480,XX,C03,M,2017-11-01,2018-07-31 00:00:00,CA1,1,2_야간,6000,2_일반,4,2,2.5,2.75,0,2018-07-31,8
2240,OA041099,XXXXX,C02,F,2017-11-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,3,2,2.5,2.5,0,2018-07-31,8
2241,PL297992,XXXXX,C01,M,2017-11-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,2,3.0,3.25,0,2018-07-31,8
2243,GD614242,XXXXX,C01,M,2017-11-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,1,4.0,3.75,0,2018-07-31,8
2246,TS243124,XXXXX,C01,M,2017-11-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,3,1,2.0,2.0,0,2018-07-31,8
2247,AS512827,XXXXX,C01,M,2017-11-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,4,1,3.0,2.75,0,2018-07-31,8
2250,HD079011,XXXXX,C01,F,2017-11-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,6,1,5.0,4.636363636363637,1,2019-02-28,15
2251,GD671138,XXXX,C03,M,2017-11-01,2018-08-31 00:00:00,CA1,1,2_야간,6000,2_일반,4,1,2.0,2.2,0,2018-08-31,9
2268,TS794667,XX,C01,M,2017-11-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,7,1,4.0,4.181818181818182,1,2019-02-28,15
2272,TS760331,XXX,C03,M,2017-11-01,2018-08-31 00:00:00,CA1,1,2_야간,6000,2_일반,6,1,3.0,3.4,1,2018-08-31,9
2274,IK146888,XXXX,C03,M,2017-11-01,2018-08-31 00:00:00,CA1,1,2_야간,6000,2_일반,4,1,2.0,2.0,1,2018-08-31,9
2275,HD807553,XXXXX,C01,F,2017-11-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,4,1,4.0,3.0,0,2018-08-31,9
2277,TS554434,XXX,C03,M,2017-11-01,2019-01-31 00:00:00,CA1,1,2_야간,6000,2_일반,8,1,4.5,4.3,1,2019-01-31,14
2279,PL340906,XXXX,C01,M,2017-11-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,3,1,1.0,1.8,0,2018-08-31,9
2281,HD822984,XXXXX,C01,F,2017-11-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,8,2,4.0,4.454545454545454,1,2019-02-28,15
2293,HD321813,XXX,C02,F,2017-11-01,2018-11-30 00:00:00,CA1,1,1_주간,7500,2_일반,9,1,3.0,3.625,1,2018-11-30,12
2294,OA406772,XXXX,C02,M,2017-11-01,2018-11-30 00:00:00,CA1,1,1_주간,7500,2_일반,7,3,3.5,4.125,1,2018-11-30,12
2295,OA052852,XXXXX,C02,M,2017-11-01,2018-11-30 00:00:00,CA1,1,1_주간,7500,2_일반,7,3,3.5,4.125,1,2018-11-30,12
2299,GD701512,XXXXX,C01,M,2017-11-01,2018-11-30 00:00:00,CA1,1,0_종일,10500,2_일반,6,2,4.0,3.75,1,2018-11-30,12
2301,TS758130,XX,C02,F,2017-11-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,3,1,2.0,2.0,0,2018-05-31,6
2302,HI373091,XXXX,C02,F,2017-11-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,3,3.5,3.5,0,2018-05-31,6
2305,GD332587,XXXXX,C02,F,2017-11-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,1,1,1.0,1.0,0,2018-05-31,6
2306,HD801142,XXXXX,C01,M,2017-11-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,2,2,2.0,2.0,0,2018-05-31,6
2307,PL221756,XXX,C03,M,2017-11-01,2019-03-31 00:00:00,CA1,1,2_야간,6000,2_일반,7,1,4.5,4.166666666666667,1,2019-03-31,16
2308,HI501312,XXX,C02,M,2017-11-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,3,3.5,3.5,1,2018-05-31,6
2309,OA697065,XXXXX,C02,F,2017-11-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,2,1,1.5,1.5,0,2018-05-31,6
2313,HD768386,XXXX,C03,M,2017-11-01,2018-11-30 00:00:00,CA1,1,2_야간,6000,2_일반,6,1,3.5,3.5,1,2018-11-30,12
2317,TS919144,XXX,C03,M,2017-11-01,2018-10-31 00:00:00,CA1,1,2_야간,6000,2_일반,4,1,3.0,2.7142857142857144,1,2018-10-31,11
2320,IK689396,XXXX,C02,F,2017-11-01,2018-04-30 00:00:00,CA1,1,1_주간,7500,2_일반,2,2,2.0,2.0,0,2018-04-30,5
2321,IK151065,XXXX,C03,M,2017-11-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,2,2,2.0,2.0,0,2018-04-30,5
2322,AS928923,XXXXX,C03,F,2017-11-01,2018-10-31 00:00:00,CA1,1,2_야간,6000,2_일반,5,2,3.0,3.2857142857142856,0,2018-10-31,11
2325,HI501814,XXXX,C01,F,2017-11-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,6,1,4.0,4.090909090909091,1,2019-02-28,15
2326,OA820321,XXXX,C03,M,2017-11-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,2,2,2.0,2.0,0,2018-04-30,5
2330,OA021894,XX,C03,M,2017-11-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,3,3,3.0,3.0,0,2018-04-30,5
2331,TS642752,XXXX,C02,F,2017-11-01,2019-02-28 00:00:00,CA1,1,1_주간,7500,2_일반,10,1,3.0,4.0,1,2019-02-28,15
2335,PL004477,XXXXX,C01,F,2017-11-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,1,1,1.0,1.0,0,2018-04-30,5
2336,IK524314,XXXX,C01,M,2017-12-01,2018-05-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,4,1,2.5,2.5,0,2018-05-31,5
2337,TS218627,XXXXX,C02,F,2017-12-01,2018-07-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,4,2,3.0,3.0,0,2018-07-31,7
2341,HD822643,XXXXX,C01,F,2017-12-01,2018-07-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,4,2,3.0,3.0,1,2018-07-31,7
2342,PL952460,XX,C01,F,2017-12-01,2018-07-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,6,2,4.0,4.0,1,2018-07-31,7
2345,IK094736,XXX,C02,F,2017-12-01,2018-07-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,5,2,2.5,3.0,0,2018-07-31,7
2347,TS277529,XXXXX,C03,M,2017-12-01,2018-07-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,5,1,2.5,2.75,0,2018-07-31,7
2348,PL258167,XXXXX,C02,F,2017-12-01,2018-05-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,1,1,1.0,1.0,0,2018-05-31,5
2349,HI525146,XXX,C03,M,2017-12-01,2018-07-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,6,1,2.5,3.0,1,2018-07-31,7
2352,TS025348,XXXXXX,C02,F,2017-12-01,2018-05-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,3,1,2.0,2.0,0,2018-05-31,5
2353,AS351574,XXXXXX,C02,M,2017-12-01,2018-07-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,6,1,3.0,3.25,0,2018-07-31,7
2355,AS846781,XXXXX,C03,M,2017-12-01,2018-07-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,5,1,4.0,3.5,1,2018-07-31,7
2358,PL594064,XXXXX,C01,M,2017-12-01,2018-07-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,5,2,3.5,3.5,0,2018-07-31,7
2359,HD981504,XXXX,C01,M,2017-12-01,2018-04-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,2,2,2.0,2.0,0,2018-04-30,4
2360,PL876743,XXXX,C01,F,2017-12-01,2018-07-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,4,2,3.0,3.0,0,2018-07-31,7
2361,IK652901,XXXXX,C01,F,2017-12-01,2018-06-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,5,2,2.0,3.0,1,2018-06-30,6
2362,OA917563,XXXXX,C02,F,2017-12-01,2018-06-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,3,2,2.0,2.3333333333333335,0,2018-06-30,6
2363,HD344852,XX,C01,F,2017-12-01,2018-06-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,3,2,2.0,2.3333333333333335,0,2018-06-30,6
2364,GD711631,XXXXX,C01,M,2017-12-01,2018-06-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,4,2,3.0,3.0,0,2018-06-30,6
2365,OA493465,XXXX,C02,F,2017-12-01,2018-06-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,5,2,3.0,3.3333333333333335,0,2018-06-30,6
2366,IK252166,XXXXX,C02,F,2017-12-01,2018-06-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,4,3,4.0,3.6666666666666665,1,2018-06-30,6
2368,PL391700,XX,C03,M,2017-12-01,2018-06-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,3,1,2.0,2.0,0,2018-06-30,6
2372,TS569600,XX,C01,F,2017-12-01,2019-02-28 00:00:00,CA3,1,0_종일,10500,1_입회비무료,6,1,3.0,3.1818181818181817,1,2019-02-28,14
2379,GD843424,XXXXX,C02,F,2017-12-01,2018-05-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,3,1,2.0,2.0,0,2018-05-31,5
2380,IK057975,XXXXX,C01,F,2017-12-01,2018-05-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,4,2,3.0,3.0,0,2018-05-31,5
2385,GD057803,XXXX,C02,F,2017-12-01,2018-05-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,3,2,2.5,2.5,0,2018-05-31,5
2386,GD038969,XXXXX,C02,F,2017-12-01,2018-06-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,6,2,5.0,4.333333333333333,1,2018-06-30,6
2387,HI491504,XXXX,C03,F,2017-12-01,2018-07-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,6,2,2.5,3.25,1,2018-07-31,7
2388,PL950758,XX,C03,M,2017-12-01,2018-06-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,4,2,4.0,3.3333333333333335,1,2018-06-30,6
2389,HI108402,XXXXX,C02,F,2017-12-01,2018-06-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,1,1,1.0,1.0,0,2018-06-30,6
2390,IK825670,XXXXXX,C01,F,2017-12-01,2018-07-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,4,1,2.5,2.5,1,2018-07-31,7
2391,IK604091,XXXXXX,C01,M,2017-12-01,2018-05-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,3,2,2.5,2.5,0,2018-05-31,5
2392,OA846610,XXXXX,C01,M,2017-12-01,2018-05-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,2,2,2.0,2.0,0,2018-05-31,5
2393,HI599756,XXX,C03,M,2017-12-01,2018-05-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,2,1,1.5,1.5,0,2018-05-31,5
2394,OA944593,XXXXX,C01,M,2017-12-01,2018-04-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,3,3,3.0,3.0,0,2018-04-30,4
2395,HI941745,XXXXX,C01,M,2017-12-01,2018-04-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,1,1,1.0,1.0,0,2018-04-30,4
2396,HD974505,XX,C02,F,2017-12-01,2018-04-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,4,4,4.0,4.0,0,2018-04-30,4
2397,HI629862,XXXXX,C01,F,2017-12-01,2018-04-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,2,2,2.0,2.0,0,2018-04-30,4
2398,OA676083,XXXXX,C01,F,2017-12-01,2019-01-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,6,1,3.5,3.8,1,2019-01-31,13
2399,HI035448,XXXXX,C01,F,2017-12-01,2018-04-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,2,2,2.0,2.0,0,2018-04-30,4
2400,HD376302,XXXX,C01,F,2017-12-01,2019-01-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,2,3.5,4.0,1,2019-01-31,13
2402,HI060044,XXXXXX,C01,F,2017-12-01,2018-04-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,1,1,1.0,1.0,0,2018-04-30,4
2403,PL784647,XXXXXX,C02,M,2017-12-01,2018-04-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,1,1,1.0,1.0,0,2018-04-30,4
2404,OA022685,XXXXXX,C03,M,2017-12-01,2018-04-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,3,3,3.0,3.0,0,2018-04-30,4
2405,IK331582,XXXX,C01,M,2017-12-01,2018-05-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,3,1,2.0,2.0,0,2018-05-31,5
2406,TS033156,XXXXX,C03,M,2017-12-01,2018-04-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,3,3,3.0,3.0,0,2018-04-30,4
2407,OA481981,XXX,C02,M,2017-12-01,2018-04-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,1,1,1.0,1.0,0,2018-04-30,4
2409,HD652153,XXXX,C02,M,2017-12-01,2018-04-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,1,1,1.0,1.0,0,2018-04-30,4
2410,TS041114,XXXX,C01,F,2017-12-01,2018-06-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,3,1,2.0,2.0,0,2018-06-30,6
2412,PL675446,XXXXXX,C02,F,2017-12-01,2018-06-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,4,3,3.0,3.3333333333333335,1,2018-06-30,6
2413,HD566204,XXXXX,C03,F,2017-12-01,2018-06-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,4,1,2.0,2.3333333333333335,0,2018-06-30,6
2414,HD200554,XXXX,C01,M,2017-12-01,2018-06-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,5,1,3.0,3.0,1,2018-06-30,6
2415,OA671084,XXXXXX,C01,M,2017-12-01,2018-06-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,3,2,2.0,2.3333333333333335,0,2018-06-30,6
2417,PL661925,XXXXXX,C01,M,2017-12-01,2018-05-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,1,1,1.0,1.0,0,2018-05-31,5
2418,OA104546,XXXX,C03,M,2017-12-01,2018-12-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,7,2,3.0,3.4444444444444446,1,2018-12-31,12
2419,OA510950,XXXX,C01,M,2017-12-01,2018-05-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,3,1,2.0,2.0,0,2018-05-31,5
2420,HI698264,XXXX,C01,F,2017-12-01,2018-12-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,2,5.0,4.888888888888889,1,2018-12-31,12
2421,TS298879,XXXXX,C01,M,2017-12-01,2018-10-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,4,1,3.0,2.857142857142857,1,2018-10-31,10
2422,HD766838,XXXXX,C01,F,2017-12-01,2018-10-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,1,4.0,4.142857142857143,1,2018-10-31,10
2423,HI846961,XXX,C02,F,2017-12-01,2018-10-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,5,2,4.0,3.7142857142857144,1,2018-10-31,10
2424,TS235548,XXXX,C01,M,2017-12-01,2018-10-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,5,1,3.0,2.857142857142857,1,2018-10-31,10
2425,TS853020,XXX,C02,F,2017-12-01,2018-10-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,8,1,3.0,3.857142857142857,1,2018-10-31,10
2427,GD479253,XXXX,C01,M,2017-12-01,2018-12-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,1,3.0,3.4444444444444446,1,2018-12-31,12
2429,HD332594,XXXX,C01,F,2017-12-01,2018-12-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,2,5.0,4.444444444444445,1,2018-12-31,12
2430,AS811755,XXXX,C03,M,2017-12-01,2018-12-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,8,1,4.0,4.222222222222222,1,2018-12-31,12
2437,AS015746,XXXXX,C01,M,2017-12-01,2018-08-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,4,1,3.0,2.6,0,2018-08-31,8
2438,HI584203,XX,C03,M,2017-12-01,2018-08-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,4,2,3.0,3.0,1,2018-08-31,8
2439,AS546865,XXXXX,C03,M,2017-12-01,2018-12-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,6,1,4.0,3.7777777777777777,1,2018-12-31,12
2443,TS510841,XXXX,C02,F,2017-12-01,2018-12-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,8,1,3.0,3.3333333333333335,0,2018-12-31,12
2445,IK770101,XXXX,C01,F,2017-12-01,2018-12-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,1,5.0,4.444444444444445,1,2018-12-31,12
2446,HD631824,XXXX,C01,M,2017-12-01,2018-12-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,2,5.0,4.777777777777778,1,2018-12-31,12
2448,TS390923,XXXX,C03,M,2017-12-01,2018-12-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,8,1,5.0,4.333333333333333,1,2018-12-31,12
2449,HI215420,XXXX,C01,F,2017-12-01,2018-09-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,5,2,4.0,3.6666666666666665,0,2018-09-30,9
2450,AS677229,XXXXX,C02,F,2017-12-01,2018-09-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,5,1,3.0,2.8333333333333335,0,2018-09-30,9
2451,HI939855,XXXXX,C02,F,2017-12-01,2018-09-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,5,1,3.0,2.8333333333333335,1,2018-09-30,9
2452,HD952315,XXXX,C02,F,2017-12-01,2018-09-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,5,2,4.0,3.6666666666666665,1,2018-09-30,9
2453,HI592803,XXXXX,C01,F,2017-12-01,2018-09-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,4,1,2.5,2.3333333333333335,0,2018-09-30,9
2454,IK525000,XXXXX,C01,F,2017-12-01,2018-09-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,6,1,3.5,3.6666666666666665,1,2018-09-30,9
2455,IK171801,XXXXX,C03,M,2017-12-01,2018-09-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,5,2,2.5,2.8333333333333335,0,2018-09-30,9
