customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,max,min,median,mean,routine_flg,calc_date,membership_period,start_date_month
OA785110,XXXXX,C03,M,2017-08-01,2018-07-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,3,1,2.0,2.0,0,2018-07-31,11,201708
IK107909,XXXXX,C01,M,2017-08-01,2018-07-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,4,1,2.5,2.5,0,2018-07-31,11,201708
IK662672,XXXX,C01,M,2017-08-01,2018-07-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,5,2,4.0,3.75,1,2018-07-31,11,201708
IK323315,XXXXX,C01,M,2017-08-01,2018-07-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,4,2,2.0,2.5,0,2018-07-31,11,201708
GD796301,XXXXX,C01,F,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,9,3,7.0,6.083333333333333,1,2019-04-30,20,201708
AS741333,XXXXX,C01,M,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,7,4,6.0,5.666666666666667,1,2019-04-30,20,201708
AS918302,XXXX,C01,F,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,8,4,6.0,5.916666666666667,1,2019-04-30,20,201708
GD638385,XXXXX,C02,M,2017-08-01,2018-05-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,3,2,2.5,2.5,0,2018-05-31,9,201708
OA981813,XXXX,C02,F,2017-08-01,2018-05-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,3,3,3.0,3.0,0,2018-05-31,9,201708
AS700935,XX,C01,F,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,8,1,5.0,5.166666666666667,1,2019-04-30,20,201708
PL113781,XXX,C02,F,2017-08-01,,CA2,0,1_주간,7500,0_입회비반액할인,8,4,6.5,6.166666666666667,1,2019-04-30,20,201708
GD012037,XXXX,C03,M,2017-08-01,,CA2,0,2_야간,6000,0_입회비반액할인,8,3,6.0,5.833333333333333,1,2019-04-30,20,201708
IK907604,XX,C01,M,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,8,3,6.5,6.166666666666667,1,2019-04-30,20,201708
HD707231,XXX,C03,F,2017-08-01,,CA2,0,2_야간,6000,0_입회비반액할인,12,5,7.0,7.166666666666667,1,2019-04-30,20,201708
GD840219,XXXXX,C01,M,2017-08-01,2018-05-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,2,1,1.5,1.5,0,2018-05-31,9,201708
AS719871,XXXX,C02,F,2017-08-01,,CA2,0,1_주간,7500,0_입회비반액할인,10,4,6.0,6.416666666666667,1,2019-04-30,20,201708
PL861755,XXXXX,C01,F,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,10,3,6.0,6.0,1,2019-04-30,20,201708
IK306028,XXXX,C01,M,2017-08-01,2018-06-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,6,2,3.0,3.6666666666666665,0,2018-06-30,10,201708
OA103911,XXXX,C01,F,2017-08-01,2018-06-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,4,2,2.0,2.6666666666666665,0,2018-06-30,10,201708
PL881347,XXXXX,C01,F,2017-08-01,2018-09-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,4,1,2.0,2.1666666666666665,1,2018-09-30,13,201708
AS758226,XXXXX,C03,M,2017-08-01,,CA2,0,2_야간,6000,0_입회비반액할인,11,4,6.0,6.416666666666667,1,2019-04-30,20,201708
GD699747,XXXX,C01,M,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,7,2,5.5,5.333333333333333,1,2019-04-30,20,201708
PL993952,XXX,C03,M,2017-08-01,2018-06-30 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,5,2,4.0,3.6666666666666665,0,2018-06-30,10,201708
HI151334,XXXXX,C01,M,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,9,3,6.5,6.25,1,2019-04-30,20,201708
TS516522,XXXX,C01,F,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,9,2,5.5,5.75,1,2019-04-30,20,201708
GD628310,XXXX,C01,M,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,8,4,6.0,5.916666666666667,1,2019-04-30,20,201708
HD140190,XXX,C01,F,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,8,3,4.5,4.833333333333333,1,2019-04-30,20,201708
HD472052,XXXXX,C01,F,2017-08-01,2018-06-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,5,1,4.0,3.3333333333333335,0,2018-06-30,10,201708
PL111345,XXXXX,C02,F,2017-08-01,2018-10-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,6,1,3.0,3.142857142857143,1,2018-10-31,14,201708
OA516337,XXX,C01,M,2017-08-01,2018-06-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,5,3,4.0,4.0,1,2018-06-30,10,201708
OA476099,XXXXX,C03,M,2017-08-01,,CA2,0,2_야간,6000,0_입회비반액할인,10,5,7.0,7.083333333333333,1,2019-04-30,20,201708
PL964421,XX,C01,M,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,9,3,6.0,5.833333333333333,1,2019-04-30,20,201708
HD475088,XXXXX,C01,F,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,9,4,6.5,6.583333333333333,1,2019-04-30,20,201708
HD089565,XX,C02,F,2017-08-01,2018-05-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,5,4,4.5,4.5,1,2018-05-31,9,201708
HD809345,XXXX,C01,M,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,9,3,7.0,6.416666666666667,1,2019-04-30,20,201708
TS349820,XXX,C03,M,2017-08-01,,CA2,0,2_야간,6000,0_입회비반액할인,8,2,6.0,5.333333333333333,1,2019-04-30,20,201708
IK887179,XXX,C01,F,2017-08-01,2018-05-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,3,1,2.0,2.0,0,2018-05-31,9,201708
HD391766,XXXXX,C02,F,2017-08-01,2018-05-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,4,2,3.0,3.0,0,2018-05-31,9,201708
HD882805,XXX,C03,M,2017-08-01,2018-05-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,5,2,3.5,3.5,1,2018-05-31,9,201708
PL649133,XXXXX,C01,F,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,8,3,6.5,6.0,1,2019-04-30,20,201708
PL594922,XXXXX,C03,F,2017-08-01,2018-05-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,3,1,2.0,2.0,0,2018-05-31,9,201708
IK462603,XX,C01,M,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,9,2,6.0,5.75,1,2019-04-30,20,201708
GD283718,XXX,C01,F,2017-08-01,2018-05-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,3,3,3.0,3.0,0,2018-05-31,9,201708
TS837650,XX,C02,F,2017-08-01,,CA2,0,1_주간,7500,0_입회비반액할인,8,4,6.5,6.333333333333333,1,2019-04-30,20,201708
IK619953,XXX,C01,M,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,7,3,5.0,5.166666666666667,1,2019-04-30,20,201708
TS068663,XXXXX,C01,M,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,8,2,6.5,5.833333333333333,1,2019-04-30,20,201708
HD338928,XXXXX,C01,M,2017-08-01,2018-06-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,4,2,3.0,3.0,1,2018-06-30,10,201708
PL819882,XXXXX,C01,F,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,9,3,7.0,6.5,1,2019-04-30,20,201708
PL329312,XX,C01,M,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,9,1,7.5,6.416666666666667,1,2019-04-30,20,201708
HI539181,XXXX,C01,F,2017-08-01,,CA2,0,0_종일,10500,0_입회비반액할인,9,2,6.5,6.083333333333333,1,2019-04-30,20,201708
GD615902,XXXXX,C01,F,2017-09-01,,CA1,0,0_종일,10500,2_일반,8,4,6.0,5.75,1,2019-04-30,19,201709
HD712372,XXXXX,C01,M,2017-09-01,,CA1,0,0_종일,10500,2_일반,10,4,6.0,6.083333333333333,1,2019-04-30,19,201709
AS453084,XX,C02,F,2017-09-01,,CA1,0,1_주간,7500,2_일반,10,5,7.0,6.833333333333333,1,2019-04-30,19,201709
GD230222,XXXX,C02,F,2017-09-01,,CA1,0,1_주간,7500,2_일반,10,4,6.0,6.333333333333333,1,2019-04-30,19,201709
IK795481,XXXXX,C01,M,2017-09-01,,CA1,0,0_종일,10500,2_일반,11,4,6.0,6.5,1,2019-04-30,19,201709
TS810881,XXXX,C01,M,2017-09-01,,CA1,0,0_종일,10500,2_일반,10,4,6.5,6.916666666666667,1,2019-04-30,19,201709
AS554975,XXX,C01,M,2017-09-01,,CA1,0,0_종일,10500,2_일반,8,4,6.0,5.916666666666667,1,2019-04-30,19,201709
IK130766,XXX,C02,M,2017-09-01,,CA1,0,1_주간,7500,2_일반,11,4,7.0,6.75,1,2019-04-30,19,201709
IK159809,XXXX,C03,F,2017-09-01,,CA1,0,2_야간,6000,2_일반,8,2,5.5,5.333333333333333,1,2019-04-30,19,201709
TS311478,XX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,9,4,6.0,6.25,1,2019-04-30,19,201709
GD979485,XXXXX,C01,M,2017-09-01,,CA1,0,0_종일,10500,2_일반,7,4,5.5,5.583333333333333,1,2019-04-30,19,201709
HD802058,XXXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,8,5,5.5,5.666666666666667,1,2019-04-30,19,201709
TS877962,XXXX,C02,F,2017-09-01,,CA1,0,1_주간,7500,2_일반,12,4,6.0,6.666666666666667,1,2019-04-30,19,201709
HI292858,XX,C01,M,2017-09-01,,CA1,0,0_종일,10500,2_일반,9,3,6.0,5.833333333333333,1,2019-04-30,19,201709
PL012521,XXX,C01,F,2017-09-01,,CA1,0,0_종일,10500,2_일반,9,3,6.5,6.25,1,2019-04-30,19,201709
HI990013,XXXXXX,C02,F,2017-09-01,,CA1,0,1_주간,7500,2_일반,10,4,6.0,6.333333333333333,1,2019-04-30,19,201709
HI515080,XX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,9,4,6.0,6.416666666666667,1,2019-04-30,19,201709
IK480015,XXXXX,C03,F,2017-09-01,,CA1,0,2_야간,6000,2_일반,9,4,7.0,6.833333333333333,1,2019-04-30,19,201709
HD096953,XXXXX,C01,M,2017-09-01,,CA1,0,0_종일,10500,2_일반,11,4,7.0,7.0,1,2019-04-30,19,201709
HD167407,XXXXXX,C01,F,2017-09-01,,CA1,0,0_종일,10500,2_일반,8,4,7.0,6.5,1,2019-04-30,19,201709
OA449475,XXXXXX,C01,M,2017-09-01,,CA1,0,0_종일,10500,2_일반,9,1,5.5,5.833333333333333,1,2019-04-30,19,201709
TS806267,XXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,9,3,6.0,6.25,1,2019-04-30,19,201709
HD456541,XXXXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,8,5,6.0,6.416666666666667,1,2019-04-30,19,201709
HD691675,XXXX,C02,F,2017-09-01,,CA1,0,1_주간,7500,2_일반,8,4,6.0,6.25,1,2019-04-30,19,201709
IK574425,XXXX,C01,M,2017-09-01,,CA1,0,0_종일,10500,2_일반,8,4,7.0,6.416666666666667,1,2019-04-30,19,201709
TS711304,XXXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,10,5,6.0,6.916666666666667,1,2019-04-30,19,201709
HI602995,XXXXX,C03,F,2017-09-01,,CA1,0,2_야간,6000,2_일반,10,5,6.5,6.75,1,2019-04-30,19,201709
TS206784,XXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,8,2,6.0,5.833333333333333,1,2019-04-30,19,201709
GD870808,XXXX,C01,F,2017-09-01,,CA1,0,0_종일,10500,2_일반,9,2,5.5,6.25,1,2019-04-30,19,201709
IK844882,XXX,C01,F,2017-09-01,,CA1,0,0_종일,10500,2_일반,10,5,7.5,7.583333333333333,1,2019-04-30,19,201709
OA380969,XXXXXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,9,3,5.5,5.833333333333333,1,2019-04-30,19,201709
HD693609,XXX,C01,M,2017-09-01,,CA1,0,0_종일,10500,2_일반,10,4,6.5,6.25,1,2019-04-30,19,201709
IK923881,XXXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,10,4,6.0,6.25,1,2019-04-30,19,201709
IK286995,XXXXX,C02,F,2017-09-01,,CA1,0,1_주간,7500,2_일반,11,3,6.5,6.5,1,2019-04-30,19,201709
GD262737,XXXXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,10,3,7.0,6.333333333333333,1,2019-04-30,19,201709
GD930782,XXXXXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,8,4,6.0,6.166666666666667,1,2019-04-30,19,201709
TS875601,XXXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,10,3,6.0,6.166666666666667,1,2019-04-30,19,201709
OA263631,XXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,8,3,5.0,5.333333333333333,1,2019-04-30,19,201709
TS492813,XXXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,9,4,6.0,6.0,1,2019-04-30,19,201709
IK753356,XXXX,C02,F,2017-09-01,,CA1,0,1_주간,7500,2_일반,8,4,5.5,5.75,1,2019-04-30,19,201709
HI635804,XX,C01,F,2017-09-01,,CA1,0,0_종일,10500,2_일반,10,3,6.0,5.583333333333333,1,2019-04-30,19,201709
OA249823,XX,C01,M,2017-09-01,,CA1,0,0_종일,10500,2_일반,9,4,6.0,6.333333333333333,1,2019-04-30,19,201709
TS009911,XXXX,C01,M,2017-09-01,,CA1,0,0_종일,10500,2_일반,10,2,6.0,5.916666666666667,1,2019-04-30,19,201709
IK269914,XXXXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,7,4,6.0,5.75,1,2019-04-30,19,201709
AS547635,XXXXXX,C01,M,2017-09-01,,CA1,0,0_종일,10500,2_일반,10,3,6.5,6.583333333333333,1,2019-04-30,19,201709
GD563129,XX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,11,3,6.5,6.333333333333333,1,2019-04-30,19,201709
TS246098,XXXXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,9,2,6.0,5.916666666666667,1,2019-04-30,19,201709
GD876521,XXX,C01,F,2017-09-01,,CA1,0,0_종일,10500,2_일반,9,2,5.5,5.916666666666667,1,2019-04-30,19,201709
AS706877,XX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,9,4,6.0,6.333333333333333,1,2019-04-30,19,201709
AS726272,XXXXXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,9,3,6.0,6.0,1,2019-04-30,19,201709
HD321275,XXXXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,8,5,6.5,6.666666666666667,1,2019-04-30,19,201709
OA587066,XXXX,C02,F,2017-09-01,,CA1,0,1_주간,7500,2_일반,8,3,6.0,5.5,1,2019-04-30,19,201709
TS068752,XXXX,C01,F,2017-09-01,,CA1,0,0_종일,10500,2_일반,9,3,6.0,6.0,1,2019-04-30,19,201709
HD888412,XXXXXX,C01,M,2017-09-01,,CA1,0,0_종일,10500,2_일반,9,3,6.5,6.583333333333333,1,2019-04-30,19,201709
HI631124,XXXXX,C01,F,2017-09-01,2019-03-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,2,4.5,4.25,1,2019-03-31,18,201709
TS651115,XXXXX,C01,F,2017-09-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,1,2.5,2.75,1,2018-07-31,10,201709
AS671429,XXXXX,C03,M,2017-09-01,2018-07-31 00:00:00,CA1,1,2_야간,6000,2_일반,4,1,4.0,3.25,0,2018-07-31,10,201709
HD472114,XXXX,C02,F,2017-09-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,3,2,3.0,2.75,0,2018-07-31,10,201709
AS377637,XXXXX,C01,M,2017-09-01,,CA1,0,0_종일,10500,2_일반,9,4,5.0,5.666666666666667,1,2019-04-30,19,201709
TS544093,XX,C01,F,2017-09-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,2,2,2.0,2.0,0,2018-04-30,7,201709
PL928577,XXXXX,C01,M,2017-09-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,1,1,1.0,1.0,0,2018-04-30,7,201709
TS269350,XX,C01,M,2017-09-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,3,4.5,4.5,0,2018-05-31,8,201709
HI477508,XXXXX,C03,F,2017-09-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,4,4,4.0,4.0,0,2018-04-30,7,201709
AS957024,XXXX,C03,F,2017-09-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,4,4,4.0,4.0,0,2018-04-30,7,201709
HI100579,XXXXX,C01,M,2017-09-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,1,1,1.0,1.0,0,2018-04-30,7,201709
TS441989,XXXXX,C03,M,2017-09-01,2018-06-30 00:00:00,CA1,1,2_야간,6000,2_일반,4,2,4.0,3.3333333333333335,0,2018-06-30,9,201709
HD471103,XXXXX,C01,F,2017-09-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,7,1,4.0,4.0,1,2019-02-28,17,201709
PL163921,XXXXX,C03,F,2017-09-01,2018-12-31 00:00:00,CA1,1,2_야간,6000,2_일반,6,1,3.0,3.3333333333333335,1,2018-12-31,15,201709
TS989482,XXXXXX,C01,M,2017-09-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,6.0,4.909090909090909,1,2019-02-28,17,201709
HI551380,XXXXX,C02,F,2017-09-01,2018-04-30 00:00:00,CA1,1,1_주간,7500,2_일반,5,5,5.0,5.0,0,2018-04-30,7,201709
GD640316,XXXXXX,C03,F,2017-09-01,2018-05-31 00:00:00,CA1,1,2_야간,6000,2_일반,3,1,2.0,2.0,0,2018-05-31,8,201709
HI864224,XXXX,C02,M,2017-09-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,3,2,2.5,2.5,0,2018-05-31,8,201709
IK077620,XXXXX,C01,M,2017-09-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,3,3,3.0,3.0,0,2018-05-31,8,201709
AS417696,XX,C03,F,2017-09-01,2018-06-30 00:00:00,CA1,1,2_야간,6000,2_일반,4,1,1.0,2.0,0,2018-06-30,9,201709
HD541285,XXX,C01,M,2017-09-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,6,2,4.0,4.0,1,2018-06-30,9,201709
HD720343,XXXX,C03,F,2017-09-01,2018-06-30 00:00:00,CA1,1,2_야간,6000,2_일반,4,1,4.0,3.0,0,2018-06-30,9,201709
PL191690,XXX,C01,M,2017-09-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,4,1,3.0,2.6666666666666665,0,2018-06-30,9,201709
OA804659,XXX,C02,M,2017-09-01,2018-06-30 00:00:00,CA1,1,1_주간,7500,2_일반,4,2,3.0,3.0,0,2018-06-30,9,201709
OA003684,XXXXX,C02,M,2017-09-01,2018-06-30 00:00:00,CA1,1,1_주간,7500,2_일반,5,3,4.0,4.0,0,2018-06-30,9,201709
PL855950,XX,C01,M,2017-09-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,5,2,5.0,4.0,1,2018-06-30,9,201709
AS543483,XXXXX,C03,M,2017-09-01,2018-06-30 00:00:00,CA1,1,2_야간,6000,2_일반,4,1,3.0,2.6666666666666665,0,2018-06-30,9,201709
AS462883,XXXX,C01,M,2017-09-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,1,4.5,4.0,1,2019-01-31,16,201709
TS042707,XXX,C02,F,2017-09-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,2,3.0,3.0,0,2018-07-31,10,201709
AS428439,XXXXX,C01,M,2017-09-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,2,3.5,3.5,1,2018-07-31,10,201709
GD573130,XXXXX,C03,F,2017-09-01,2018-05-31 00:00:00,CA1,1,2_야간,6000,2_일반,1,1,1.0,1.0,0,2018-05-31,8,201709
AS917021,XXXXX,C01,F,2017-09-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,3,1,2.0,2.0,0,2018-05-31,8,201709
AS931323,XXXXXX,C03,M,2017-09-01,2018-05-31 00:00:00,CA1,1,2_야간,6000,2_일반,2,1,1.5,1.5,0,2018-05-31,8,201709
AS480037,XXXX,C02,F,2017-09-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,2,1,1.5,1.5,0,2018-05-31,8,201709
GD964685,XXX,C03,M,2017-09-01,2019-02-28 00:00:00,CA1,1,2_야간,6000,2_일반,8,1,4.0,3.6363636363636362,1,2019-02-28,17,201709
OA030640,XXXXX,C01,M,2017-09-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,3,2,2.0,2.2,0,2018-08-31,11,201709
GD382390,XXX,C02,F,2017-09-01,2019-01-31 00:00:00,CA1,1,1_주간,7500,2_일반,7,2,4.0,4.4,1,2019-01-31,16,201709
OA584488,XXX,C01,F,2017-09-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,7,2,5.0,4.363636363636363,1,2019-02-28,17,201709
HD124235,XXXXX,C01,M,2017-09-01,2018-11-30 00:00:00,CA1,1,0_종일,10500,2_일반,4,1,2.5,2.5,0,2018-11-30,14,201709
IK149763,XXXXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,8,2,5.0,5.25,1,2019-04-30,19,201709
GD065188,XX,C01,M,2017-09-01,,CA1,0,0_종일,10500,2_일반,9,3,6.5,6.333333333333333,1,2019-04-30,19,201709
HI388967,XXX,C02,F,2017-09-01,,CA1,0,1_주간,7500,2_일반,10,1,5.0,4.75,1,2019-04-30,19,201709
OA795599,XXXX,C03,M,2017-09-01,2019-02-28 00:00:00,CA1,1,2_야간,6000,2_일반,6,1,4.0,3.6363636363636362,1,2019-02-28,17,201709
IK398825,XXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,11,5,8.0,7.833333333333333,1,2019-04-30,19,201709
PL113746,XXXX,C01,M,2017-09-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,8,1,2.5,3.3333333333333335,1,2018-09-30,12,201709
HI506119,XXX,C01,M,2017-09-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,5,2,3.5,3.5,1,2018-09-30,12,201709
PL920204,XXXXX,C01,M,2017-09-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,4,2,3.0,3.0,0,2018-09-30,12,201709
PL749842,XXXX,C02,F,2017-09-01,2018-09-30 00:00:00,CA1,1,1_주간,7500,2_일반,5,2,3.5,3.5,1,2018-09-30,12,201709
TS966353,XXXX,C02,F,2017-09-01,,CA1,0,1_주간,7500,2_일반,10,2,6.5,6.0,1,2019-04-30,19,201709
IK011787,XXXX,C02,F,2017-09-01,2018-08-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,1,1.0,1.8,0,2018-08-31,11,201709
IK727029,XXXX,C03,M,2017-09-01,2018-09-30 00:00:00,CA1,1,2_야간,6000,2_일반,4,1,3.0,2.6666666666666665,0,2018-09-30,12,201709
GD149816,XXXXX,C01,M,2017-09-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,7,1,3.0,3.3333333333333335,0,2018-09-30,12,201709
GD155364,XXXXXX,C03,M,2017-09-01,2018-09-30 00:00:00,CA1,1,2_야간,6000,2_일반,5,3,3.5,3.6666666666666665,0,2018-09-30,12,201709
GD574697,XXXXXX,C01,M,2017-09-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,3,1,2.0,2.0,0,2018-08-31,11,201709
TS560274,XXXX,C02,F,2017-09-01,2018-08-31 00:00:00,CA1,1,1_주간,7500,2_일반,3,1,2.0,2.2,0,2018-08-31,11,201709
PL335953,XXXX,C02,F,2017-09-01,2018-08-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,1,3.0,2.6,1,2018-08-31,11,201709
PL987832,XXXX,C03,F,2017-09-01,2018-08-31 00:00:00,CA1,1,2_야간,6000,2_일반,4,1,3.0,2.6,0,2018-08-31,11,201709
TS842808,XXX,C01,M,2017-09-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,2,4.0,3.8,0,2018-08-31,11,201709
PL435064,XXXX,C01,F,2017-09-01,,CA1,0,0_종일,10500,2_일반,11,3,6.0,6.5,1,2019-04-30,19,201709
AS136184,XXXX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,9,2,6.5,6.083333333333333,1,2019-04-30,19,201709
IK750625,XX,C03,M,2017-09-01,,CA1,0,2_야간,6000,2_일반,9,4,6.0,6.166666666666667,1,2019-04-30,19,201709
PL229628,XXX,C01,F,2017-10-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,2,4.0,3.75,1,2018-07-31,9,201710
OA955088,XXXXXX,C03,M,2017-10-01,2018-08-31 00:00:00,CA1,1,2_야간,6000,2_일반,5,1,2.0,2.8,0,2018-08-31,10,201710
HD333544,XX,C01,M,2017-10-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,6,1,3.0,3.25,1,2018-07-31,9,201710
HI168292,XX,C03,M,2017-10-01,2018-07-31 00:00:00,CA1,1,2_야간,6000,2_일반,5,2,3.5,3.5,0,2018-07-31,9,201710
PL483945,XXX,C01,M,2017-10-01,2018-10-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,1,4.0,3.4285714285714284,1,2018-10-31,12,201710
PL907455,XXX,C02,F,2017-10-01,2018-10-31 00:00:00,CA1,1,1_주간,7500,2_일반,6,1,4.0,3.7142857142857144,1,2018-10-31,12,201710
OA296415,XXXX,C03,M,2017-10-01,2018-10-31 00:00:00,CA1,1,2_야간,6000,2_일반,5,1,4.0,3.4285714285714284,0,2018-10-31,12,201710
GD462611,XXXX,C02,F,2017-10-01,2018-10-31 00:00:00,CA1,1,1_주간,7500,2_일반,5,2,3.0,3.4285714285714284,1,2018-10-31,12,201710
HI412057,XXXXXX,C01,F,2017-10-01,2018-10-31 00:00:00,CA1,1,0_종일,10500,2_일반,4,1,2.0,2.2857142857142856,0,2018-10-31,12,201710
HI755349,XXXXX,C02,F,2017-10-01,2018-08-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,1,2.0,2.2,0,2018-08-31,10,201710
OA309867,XXXX,C02,M,2017-10-01,,CA1,0,1_주간,7500,2_일반,9,4,6.5,6.583333333333333,1,2019-04-30,18,201710
AS588076,XXXX,C03,M,2017-10-01,,CA1,0,2_야간,6000,2_일반,11,3,5.5,5.75,1,2019-04-30,18,201710
HD134433,XXXXXX,C01,M,2017-10-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,1,4.0,3.5,0,2018-07-31,9,201710
IK783574,XXXX,C03,M,2017-10-01,2018-07-31 00:00:00,CA1,1,2_야간,6000,2_일반,3,1,3.0,2.5,0,2018-07-31,9,201710
HI486531,XXXX,C03,F,2017-10-01,,CA1,0,2_야간,6000,2_일반,9,3,6.0,6.5,1,2019-04-30,18,201710
